"question category","question type","is correct","question/answer text","points","attempts","random","is feedback","correct feedback text","incorrect feedback text"
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem28/options/option28_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem28/options/option28_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem29/question/question29.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22028-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22028-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem29/options/option29_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem29/options/option29_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem29/options/option29_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem29/options/option29_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem30/question/question30.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22029-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22029-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem30/options/option30_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem30/options/option30_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem30/options/option30_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem30/options/option30_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem31/question/question31.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22030-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22030-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem31/options/option31_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem31/options/option31_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem31/options/option31_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem31/options/option31_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem32/question/question32.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22031-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22031-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem32/options/option32_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem32/options/option32_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem32/options/option32_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem32/options/option32_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem33/question/question33.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22032-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22032-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem33/options/option33_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem33/options/option33_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem33/options/option33_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem33/options/option33_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem35/question/question35.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22034-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22034-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem35/options/option35_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem35/options/option35_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem35/options/option35_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem35/options/option35_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem36/question/question36.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22035-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22035-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem36/options/option36_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem36/options/option36_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem36/options/option36_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem36/options/option36_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem37/question/question37.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22036-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22036-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem37/options/option37_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem37/options/option37_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem37/options/option37_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem37/options/option37_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem38/question/question38.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22037-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22037-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem38/options/option38_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem38/options/option38_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem38/options/option38_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem38/options/option38_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem39/question/question39.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22038-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22038-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem39/options/option39_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem39/options/option39_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem39/options/option39_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem39/options/option39_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem41/question/question41.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22040-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22040-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem41/options/option41_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem41/options/option41_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem41/options/option41_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem41/options/option41_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem42/question/question42.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22041-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22041-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem42/options/option42_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem42/options/option42_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem42/options/option42_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem42/options/option42_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem43/question/question43.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22042-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22042-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem43/options/option43_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem43/options/option43_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem43/options/option43_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem43/options/option43_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem44/question/question44.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22043-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22043-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem44/options/option44_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem44/options/option44_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem44/options/option44_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem44/options/option44_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem45/question/question45.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22044-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22044-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem45/options/option45_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem45/options/option45_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem45/options/option45_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem45/options/option45_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem48/question/question48.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22047-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22047-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem48/options/option48_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem48/options/option48_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem48/options/option48_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem48/options/option48_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem49/question/question49.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22048-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22048-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem49/options/option49_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem49/options/option49_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem49/options/option49_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem49/options/option49_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem50/question/question50.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22049-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22049-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem50/options/option50_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem50/options/option50_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem50/options/option50_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem50/options/option50_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem51/question/question51.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22050-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22050-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem51/options/option51_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem51/options/option51_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem51/options/option51_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem51/options/option51_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem52/question/question52.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22051-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22051-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem52/options/option52_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem52/options/option52_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem52/options/option52_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem52/options/option52_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem53/question/question53.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22052-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22052-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem53/options/option53_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem53/options/option53_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem53/options/option53_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem53/options/option53_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem54/question/question54.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22053-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22053-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem54/options/option54_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem54/options/option54_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem54/options/option54_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem54/options/option54_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem55/question/question55.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22054-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22054-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem55/options/option55_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem55/options/option55_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem55/options/option55_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem55/options/option55_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem57/question/question57.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22056-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22056-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem57/options/option57_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem57/options/option57_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem57/options/option57_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem57/options/option57_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem58/question/question58.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22057-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22057-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem58/options/option58_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem58/options/option58_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem58/options/option58_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/differential-calculus/problems/problem58/options/option58_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"differential-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/differential-calculus/problems/problem59/question/question59.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22058-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/differential-calculus/22058-differential-calculus.2"  target="_blank"/>Click for Complete solution</a>
